location,date,ave_temperature,min_temperature,min_temperature_time,max_temperature,max_temperature_time,precipitation,max_wind_speed,max_wind_speed_time,ave_wind_speed,max_wind_speed_direction
783,2014-10-12,16.1,10,443,20.6,1227,.5,4.2,1018,1,56.3
783,2014-10-13,16.6,10.3,2313,22.6,1518,1.5,7.5,1249,1.6,329.1
783,2014-10-14,12.7,6,2358,21.7,1520,0,5,1359,1,306.6
783,2014-10-15,10.9,2.9,653,21.3,1451,0,4.8,1603,.9,239.1
783,2014-10-16,10.6,4.4,141,21.4,1130,0,9.1,1322,1.5,300.9
783,2014-10-17,9.8,.4,545,22.9,1422,0,3.8,1422,.7,284.1
783,2014-10-18,11.2,1.4,549,24.3,1506,0,3.1,1414,.8,334.7
783,2014-10-19,15,2.9,605,25.4,1400,0,5.1,1440,1.1,182.8
783,2014-10-20,17.9,15.1,448,20.2,1316,28.5,3.9,1128,.7,185.6
783,2014-10-21,19,14.6,2353,23.3,1339,72.5,5.6,2149,.8,50.6
783,2014-10-22,14.2,9.2,2358,20.2,1205,10.5,5.3,1157,1.5,73.1
783,2014-10-23,13,7.4,304,20.5,1454,0,3.8,813,.9,50.6
783,2014-10-24,12.6,8.1,538,21.7,1451,0,3.8,1327,.8,253.1
783,2014-10-25,12.5,6.9,225,23.3,1527,0,3.1,1455,.7,210.9
783,2014-10-26,13.8,6.6,411,23.1,1451,0,4.7,1318,.8,309.4
783,2014-10-27,11.3,3,2344,18,1449,0,6.7,1323,1.6,2.8
783,2014-10-28,8.7,-.5,656,20.9,1439,0,3.8,1626,.8,258.8
783,2014-10-29,10,2.9,603,19.2,1344,0,3.1,922,.7,87.2
783,2014-10-30,12.4,4.2,656,20.6,1322,0,3.4,1328,.8,42.2
783,2014-10-31,12.6,10.9,741,14,148,25.5,6.1,935,1.4,73.1
783,2014-11-01,14,9.3,2359,17.5,1200,.5,4.9,1431,1,337.5
783,2014-11-02,11.1,8.1,125,15.5,1250,2.5,8.2,1510,1.9,306.6
783,2014-11-03,8.1,1.4,2359,15.3,1423,0,7.7,1358,1.6,309.4
783,2014-11-04,7.6,-1.1,523,17.7,1519,0,3.4,1655,.7,300.9
783,2014-11-05,9.3,1.2,619,18.6,1453,0,4.4,1631,.8,275.6
783,2014-11-06,12,6.4,600,19.9,1417,0,6.1,1246,.9,331.9
783,2014-11-07,10.4,4.1,722,17.7,1334,0,5.5,1532,1,281.3
783,2014-11-08,10.7,5.7,30,15,1339,0,3.5,1002,.5,56.3
783,2014-11-09,10.1,3.3,2357,15.9,1228,0,6.9,1233,1.5,300.9
783,2014-11-10,7.4,.7,700,17.9,1435,0,4.9,1539,.8,298.1
783,2014-11-11,7.5,-.1,547,16.3,1429,0,5,1321,.8,208.1
783,2014-11-12,9.2,5.8,0,13.9,1148,1.5,9.4,2208,2.1,326.3
783,2014-11-13,4,1.5,641,6.7,1235,0,9.5,127,1.5,312.2
783,2014-11-14,4.6,1.2,706,11.7,1503,.5,4.7,1615,.9,303.8
783,2014-11-15,4.9,-1.9,657,11.9,1338,0,4.9,1457,.7,326.3
783,2014-11-16,8.3,4.5,421,14.6,1455,0,4.3,1446,.8,258.8
783,2014-11-17,5.6,1.5,634,13.3,1207,1,7.7,1449,.8,320.6
783,2014-11-18,5,-.5,703,12.4,1331,0,5.9,1152,1,14.1
783,2014-11-19,3.9,-3.3,604,13.5,1403,0,4.2,1509,.7,340.3
783,2014-11-20,5.1,-2.2,700,15.6,1501,0,3.2,941,.6,45
783,2014-11-21,7,-.2,705,16.2,1438,0,3.4,1010,.7,67.5
783,2014-11-22,9.2,1.4,614,17.3,1225,0,6.7,1517,.8,329.1
783,2014-11-23,10.2,2.4,657,17.1,1341,0,3.5,1040,.6,106.9
783,2014-11-24,11.9,11,0,12.7,346,61.5,5.6,0,1.4,329.1
783,2014-11-25,11.4,5.3,714,15.5,1339,0,6.3,2,1.1,320.6
783,2014-11-26,10.4,5.1,2342,15.8,1337,0,4.2,1137,.8,213.8
783,2014-11-27,7.8,2.7,340,16.4,1434,0,3.8,1451,.7,14.1
783,2014-11-28,11.3,5.4,34,14.6,1623,6,6.9,844,1.3,98.4
783,2014-11-29,10.5,5,2355,15.8,1420,0,6.5,1141,1.2,334.7
783,2014-11-30,11.8,5,5,13.9,1214,12.5,7.9,2209,1.4,331.9
783,2014-12-01,3.8,-.9,1654,10.5,2,2.5,12.7,1345,3.7,320.6
783,2014-12-02,-2,-3.8,2308,.6,1130,4,9.6,13,1.2,295.3
783,2014-12-03,2.1,-3.2,153,6,1410,0,7.8,1709,1.5,239.1
783,2014-12-04,1.5,-.5,2157,5.7,1339,5.5,7.7,1351,1.7,250.3
783,2014-12-05,-2,-4,817,1.8,1331,2.5,4.5,117,.8,312.2
783,2014-12-06,-1.7,-6.4,631,3,1504,0,5.3,1259,.8,284.1
783,2014-12-07,0,-3.2,201,5.4,1512,0,3.8,1218,1,106.9
783,2014-12-08,1.7,-1.8,2239,5.7,1406,2.5,7.2,1430,1.4,326.3
783,2014-12-09,-.3,-5.4,547,6.2,1508,0,5.6,936,.9,61.9
783,2014-12-10,3.4,-2.1,304,6.9,1414,0,4.3,723,.8,78.8
783,2014-12-11,3.1,-1.6,2357,7.2,1054,1,8,1015,1.9,312.2
783,2014-12-12,.6,-2.5,210,4.4,1315,.5,7.4,2205,1.2,320.6
783,2014-12-13,-1.2,-5.8,753,1.6,1334,3.5,6.9,320,1,326.3
783,2014-12-14,-.8,-3.2,754,5.3,1512,0,5.5,1529,.9,292.5
783,2014-12-15,2.5,-3.5,302,8,1552,0,4.4,1732,1.1,182.8
783,2014-12-16,.6,-3.9,2355,5.9,223,5.5,9.7,948,2.8,309.4
783,2014-12-17,-4.4,-6.1,737,-2.1,1412,2.5,6.8,1951,1.4,337.5
783,2014-12-18,-3.6,-7.7,2206,1.1,1418,0,8.1,1450,1.6,348.8
783,2014-12-19,-1,-8.9,144,3.5,1529,1.5,3.9,924,1,45
783,2014-12-20,1.8,-.4,2200,5.4,1227,2,9.1,1012,1.9,272.8
783,2014-12-21,-1.2,-3.2,535,2.5,1457,1.5,6.4,1530,1.2,233.4
783,2014-12-22,-.6,-4.8,715,3.5,1540,.5,4.5,1417,.5,244.7
783,2014-12-23,1.2,-2.8,319,7.9,1543,0,3.5,655,.9,67.5
783,2014-12-24,4,-.4,417,10.3,1431,0,8.2,1354,1.7,295.3
783,2014-12-25,1,-3.1,2304,4.1,1408,0,8.6,1558,2.1,334.7
783,2014-12-26,-1.6,-6.5,647,4.5,1350,0,7.3,1357,1.4,329.1
783,2014-12-27,-.9,-7.2,159,8.6,1515,0,3.4,1730,.9,295.3
783,2014-12-28,-1.2,-7.2,711,6.8,1518,0,4.4,1612,.5,331.9
783,2014-12-29,3.1,-.9,1,8.7,1558,0,5,1627,.8,272.8
783,2014-12-30,2.3,-3.3,742,11.4,1443,0,6.1,1354,.8,281.3
783,2014-12-31,.4,-2.9,206,4.2,1012,1,10.3,1948,2.6,275.6
783,2015-01-01,-3.6,-5.3,407,-1.5,1411,2.5,8.5,135,1.6,334.7
783,2015-01-02,-4.4,-10.7,2333,1.1,1401,2.5,7,1559,1,278.4
783,2015-01-03,-4.9,-13.8,713,3.9,1421,0,4.3,1114,.7,64.7
783,2015-01-04,1.4,-4.3,721,9.7,1450,0,3,602,.6,0
783,2015-01-05,4.4,-4.4,305,10.9,1625,12,4.4,533,.9,61.9
783,2015-01-06,2.3,-2.2,2341,9,225,2,9.3,805,3,329.1
783,2015-01-07,-1.2,-5.3,753,2.4,1557,0,8.2,1402,2.5,348.8
783,2015-01-08,-1.8,-7.2,731,3.9,1403,0,8.1,1409,1.3,306.6
783,2015-01-09,.4,-5.6,334,6.8,1411,0,7.5,1526,1,315
783,2015-01-10,.9,-4.6,2345,7.6,1452,0,6.3,1345,1.1,300.9
783,2015-01-11,-.1,-5.9,426,6.5,1106,0,9.5,1339,1.8,315
783,2015-01-12,-1.4,-5.8,733,5.2,1521,0,6.9,14,1.1,326.3
783,2015-01-13,1.5,-7.3,530,9.5,1511,0,3.3,1115,.7,33.8
783,2015-01-14,3.3,.4,2357,6.6,1508,0,3.2,2008,.6,337.5
783,2015-01-15,1.3,-4.4,751,10.1,1429,0,6.7,1536,1,326.3
783,2015-01-16,.6,-4.5,300,3.8,1547,1,8.1,2357,1.1,300.9
783,2015-01-17,-.5,-5.7,2356,3.3,1402,0,10,304,3,292.5
783,2015-01-18,-.4,-9,710,5.9,1424,1,8.8,1445,1.2,210.9
783,2015-01-19,3,-1.3,726,8.1,1248,0,7.9,1113,2,326.3
783,2015-01-20,.8,-6.1,705,8.2,1519,0,4.9,1230,.8,30.9
783,2015-01-21,3.4,-.2,219,5,1158,7,3.7,1612,.9,92.8
783,2015-01-22,3.4,-.1,0,7.3,1352,0,6.6,1038,2.2,345.9
783,2015-01-23,.5,-4.8,741,7.8,1519,0,4.1,1645,.7,292.5
783,2015-01-24,2.2,-4.5,213,9.8,1500,0,4.6,1436,.8,306.6
783,2015-01-25,5.6,-2.3,309,12.2,1506,8,4.7,1438,1.1,81.6
783,2015-01-26,6.5,2.8,2227,10,1135,.5,6.9,1632,1.6,289.7
783,2015-01-27,.3,-4.3,2332,3.8,1323,0,7.3,1528,2.6,337.5
783,2015-01-28,-2.1,-5.3,2226,3.5,1450,0,6.1,1535,1.4,300.9
783,2015-01-29,-.5,-4.3,36,1.4,1018,6,2.7,842,.4,95.6
783,2015-01-30,.2,-1.8,800,2.7,1018,0,8,1601,2.1,14.1
783,2015-01-31,-2.2,-6.8,0,2.5,1522,0,7.2,1559,1.9,334.7
783,2015-02-01,-2.7,-9,711,5.1,1406,0,6.1,1700,1.1,320.6
783,2015-02-02,-.4,-5.4,547,8.1,1445,0,4.5,1429,.9,312.2
783,2015-02-03,.1,-6.9,657,8.5,1434,0,5.4,1516,1.2,303.8
783,2015-02-04,-.2,-4.9,659,5.5,1513,0,5.7,1521,.9,300.9
783,2015-02-05,.9,-3.8,505,5.1,1335,0,7,1237,1.7,300.9
783,2015-02-06,1.1,-3.6,742,7.3,1526,0,8.4,1135,1.1,8.4
783,2015-02-07,1.4,-4,452,5.7,1449,0,5.8,2334,.8,334.7
783,2015-02-08,-4.2,-6.5,2336,3.2,5,0,11.7,1109,3.7,295.3
783,2015-02-09,-3.1,-9.5,611,1.1,1503,0,8.8,1239,1.8,340.3
783,2015-02-10,2.7,-4.9,711,9.2,1334,0,7.5,1441,1.3,309.4
783,2015-02-11,3.3,-3.3,610,11,1440,0,6.8,1457,1.1,241.9
783,2015-02-12,1.1,-3.8,2351,4.7,1244,0,8.9,1300,2.6,312.2
783,2015-02-13,-1.5,-8.3,659,5.4,1406,0,7.2,1218,1.5,331.9
783,2015-02-14,1,-7.5,508,10.7,1610,0,5.6,1319,.8,132.2
783,2015-02-15,6.5,-.6,7,9.8,1635,8,5.5,1928,1.5,0
783,2015-02-16,6.9,5.4,2358,7.9,1548,3.5,5.5,51,1.6,115.3
783,2015-02-17,4.3,3.1,2052,7.6,1244,0,10.6,1405,2.7,306.6
783,2015-02-18,2.5,1.7,2350,3.7,1506,0,7.7,1525,2,315
783,2015-02-19,3.3,-2.3,2356,9.7,1552,0,5.1,1649,1.1,292.5
783,2015-02-20,5.1,-3.7,453,12.3,1457,0,5.2,1303,1.3,104.1
783,2015-02-21,8.3,5.3,509,11.4,2247,4.5,5.5,402,1.1,95.6
783,2015-02-22,5.5,1.3,2140,10.1,1352,.5,7,1258,2.1,320.6
783,2015-02-23,3.4,-1.4,2319,9.6,1410,0,6.8,1546,1.8,292.5
783,2015-02-24,3.4,-1.4,436,10.4,1500,0,6.6,1405,1.4,331.9
783,2015-02-25,3.8,-2,728,9.8,1525,0,3.4,934,.7,28.1
783,2015-02-26,3.6,-.6,2255,8.1,1321,0,10.5,1427,2.5,331.9
783,2015-02-27,.2,-4.1,2345,4.1,1340,0,8.5,42,2.6,317.8
783,2015-02-28,2,-5,138,7.8,1558,2.5,5.1,1228,1.5,16.9
783,2015-03-01,2.6,-1.3,2357,6.6,1322,.5,8.2,1134,1.8,317.8
783,2015-03-02,3.3,-5.2,638,11.4,1553,0,4.1,131,.9,334.7
783,2015-03-03,3.5,0,418,9.1,1554,2.5,9.2,2242,1.6,300.9
783,2015-03-04,.4,-2,2352,4.3,1427,0,10.2,1334,3.8,286.9
783,2015-03-05,1.1,-4.7,629,8.2,1328,0,6.6,56,1.3,36.6
783,2015-03-06,3.5,-3.6,458,12.5,1435,0,5.3,1700,1.2,292.5
783,2015-03-07,4.1,-2.3,717,13.1,1439,0,6.4,1447,1.2,315
783,2015-03-08,6.8,-4.7,608,17.5,1457,0,5.6,1831,1.2,295.3
783,2015-03-09,4.1,-3.2,2358,10.2,1206,0,12.5,1437,3.6,326.3
783,2015-03-10,-.9,-4.3,420,2.3,1438,0,11,1109,4.2,354.4
783,2015-03-11,3.8,-3,706,9.1,1547,0,9.3,1355,2.2,253.1
783,2015-03-12,3.6,-4.7,654,11.2,1515,0,7.4,1319,1.3,241.9
783,2015-03-13,3.8,.2,435,6.8,1348,3,3.1,532,.5,326.3
783,2015-03-14,3.7,-3.4,618,11.6,1503,0,6,1711,1,326.3
783,2015-03-15,5.4,-3.6,705,16.9,1514,0,5.6,1557,1,320.6
783,2015-03-16,9.9,.2,430,21.6,1551,0,4.7,1502,1,250.3
783,2015-03-17,12.4,1.3,534,22.7,1605,0,4.9,1737,1,295.3
783,2015-03-18,11.5,9.8,518,13.5,158,25,7.4,839,1.9,53.4
783,2015-03-19,13.1,9.1,0,21.5,1543,1,5.9,1739,1.3,258.8
783,2015-03-20,13,7.9,559,21.3,1514,0,5.1,1913,1.1,222.2
783,2015-03-21,12.3,4.3,633,20.6,1403,0,6.7,1334,1.2,244.7
783,2015-03-22,9.4,2.3,2348,17.5,1236,0,9.5,1224,2.3,298.1
783,2015-03-23,4.8,-1.9,651,11.5,1329,0,10.1,1603,2.4,292.5
783,2015-03-24,3.7,-3.5,629,13.2,1352,0,8.3,1531,1.5,312.2
783,2015-03-25,4.6,-5.7,607,15.5,1541,0,5.8,1640,1,312.2
783,2015-03-26,6.5,-4.7,617,18.4,1530,0,6.7,1655,1.1,312.2
783,2015-03-27,7.9,-2.7,625,18.7,1406,0,5.7,1502,1.1,334.7
783,2015-03-28,9.7,-.6,538,18.5,1327,0,5.3,1523,1.2,250.3
783,2015-03-29,11.7,2.6,411,20.8,1501,0,5.9,1612,1.2,289.7
783,2015-03-30,13,3.3,621,22.6,1405,0,6.8,1239,1.4,199.7
783,2015-03-31,13.5,8,151,15.5,1806,0,4.2,1043,1,61.9
783,2015-04-01,15.5,12.5,2349,20.6,1530,.5,5.3,1856,1,205.3
783,2015-04-02,15.5,10.2,612,21,2238,5,12.4,2325,2.5,191.3
783,2015-04-03,11.8,8,2135,18.1,1,6.5,9.3,141,2.2,196.9
783,2015-04-04,12.8,9.2,57,18.2,1053,26,7.5,1121,1.5,180
783,2015-04-05,12.4,11,349,14.4,1633,6.5,3.8,146,1,59.1
783,2015-04-06,10.7,6.3,2351,13.8,1229,3.5,6.5,1739,1.8,300.9
783,2015-04-07,8,2.8,626,15.1,1402,0,6.9,1449,1.6,216.6
783,2015-04-08,9.1,4,355,15.7,1417,0,6.7,1540,1.2,267.2
783,2015-04-09,9.6,3.7,621,16.8,1602,0,7.5,1735,1.3,289.7
783,2015-04-10,10.6,2.5,615,20.1,1432,0,7.2,1520,1.2,298.1
783,2015-04-11,12.3,2.4,615,22.8,1514,0,7,1705,1.1,244.7
783,2015-04-12,13.3,6.9,310,20.5,1310,.5,7.4,1319,1.6,140.6
783,2015-04-13,11.6,8.1,2354,14.2,1447,10.5,7.2,2340,1.7,264.4
783,2015-04-14,8.1,5.5,2159,14,1319,9,7.5,1503,1.4,151.9
783,2015-04-15,12,6.1,1,19.9,1503,.5,7.2,1600,1.6,227.8
783,2015-04-16,10.2,5.2,316,21.6,1212,.5,9.8,1324,1.5,253.1
783,2015-04-17,10,.9,622,20.1,1645,0,5.7,1714,1,261.6
783,2015-04-18,13.8,4.5,328,22.5,1450,2,6.6,1557,1.5,185.6
783,2015-04-19,16.9,13.9,1,19.3,1441,2,6.2,1053,1.3,118.1
783,2015-04-20,13.4,9.4,2355,16.6,138,8.5,5.7,1735,1.1,334.7
783,2015-04-21,12.7,5.7,551,22.7,1442,0,6.7,1533,1.2,309.4
783,2015-04-22,12.2,4.3,608,21,1233,0,6.7,1237,1.4,236.3
783,2015-04-23,12.5,3.4,434,22.9,1558,0,6.8,1622,1,253.1
783,2015-04-24,13.6,5.3,542,23.9,1533,0,6.5,1546,1.1,250.3
783,2015-04-25,14.4,3.7,601,26.8,1440,0,7,1435,1.1,337.5
783,2015-04-26,15.6,4.3,604,28,1448,0,5.8,1451,1.1,233.4
783,2015-04-27,16.6,5.6,518,27.4,1453,0,5.8,1656,1,258.8
783,2015-04-28,16.5,12.4,101,21.8,1059,25,5.7,2253,1.6,78.8
783,2015-04-29,17.4,14.4,127,20.9,1600,37,7.2,1959,1.9,109.7
783,2015-04-30,19.4,14,615,25,1457,0,5,947,1,101.3
783,2015-05-01,19,13.1,505,26.7,1414,0,5.5,1536,1,312.2
783,2015-05-02,19.6,12.9,527,25.8,1259,3,6.6,1353,1.5,199.7
783,2015-05-03,18.4,15.2,2358,20.8,1337,8,6.8,2327,1.3,306.6
783,2015-05-04,14.7,7.7,0,22.4,1217,0,8.6,1602,2.2,320.6
783,2015-05-05,12.3,3.2,545,22.1,1539,0,5.3,1615,1.1,315
783,2015-05-06,13.9,5,526,23.6,1647,0,4.2,1623,.9,284.1
783,2015-05-07,15.2,5.9,510,26.2,1426,0,6.5,1505,1.1,317.8
783,2015-05-08,16.3,6.2,441,25.2,1430,0,4.3,1416,.9,258.8
783,2015-05-09,17.4,12.2,2358,25.8,1530,1,6.7,1621,1.3,337.5
783,2015-05-10,18,9.3,534,27.1,1521,0,5.3,1842,1,267.2
783,2015-05-11,17.4,13.2,253,22.1,1041,20,10.2,1758,1.9,101.3
783,2015-05-12,16,11.9,508,21.4,1524,9,9.1,1559,2.9,255.9
783,2015-05-13,18.7,10.2,528,26.6,1445,0,9.7,1345,2.2,264.4
783,2015-05-14,21.1,12.1,31,27.6,1530,0,6.5,1501,1.7,168.8
783,2015-05-15,20.3,15.8,2359,24.9,1417,2,4.9,1749,1.1,272.8
783,2015-05-16,17.9,10,2348,26.5,1434,0,7.1,1155,1.2,320.6
783,2015-05-17,17.2,7,531,26.7,1438,0,5.4,1458,1.1,210.9
783,2015-05-18,14.7,12.1,2359,17.9,1544,2.5,5.4,1328,.8,50.6
783,2015-05-19,18,10.3,312,26.9,1518,0,5.4,1814,1.2,244.7
783,2015-05-20,16.6,10.8,535,24.5,1347,0,8.3,1439,1.9,320.6
783,2015-05-21,17.7,7.6,444,27.6,1545,0,6.1,1749,1.2,303.8
783,2015-05-22,20.1,11.6,449,28.5,1423,0,5,1655,1,0
783,2015-05-23,19.5,14.7,0,26.3,1525,0,3.2,1445,.8,33.8
783,2015-05-24,19.5,11,537,29.9,1422,0,6.9,1629,1.2,334.7
783,2015-05-25,18.8,8.9,539,29.7,1413,0,6.3,1637,1.2,292.5
783,2015-05-26,20.2,9,525,32.6,1401,0,5.8,1558,.9,281.3
783,2015-05-27,21.5,10.2,540,32.2,1449,0,5.7,1415,1.1,258.8
783,2015-05-28,23,15.9,505,31.5,1438,0,7.2,1238,1.4,92.8
783,2015-05-29,22.2,13.5,428,31,1422,0,6.1,1650,1,278.4
783,2015-05-30,19,15.8,2353,22.7,1511,4,5.8,2022,.7,326.3
783,2015-05-31,20.8,13.9,511,29.7,1555,0,6,1830,.7,261.6
783,2015-06-01,22.1,13.9,442,30.4,1553,0,5.9,1753,.9,272.8
783,2015-06-02,20.9,16.6,334,25.4,1557,0,3.2,1542,.6,174.4
783,2015-06-03,22.1,16.1,2238,28.6,1443,0,8.2,1612,2,312.2
783,2015-06-04,21.2,10.7,522,30.6,1357,0,6,1609,.8,213.8
783,2015-06-05,17.9,13.3,2351,23.9,1546,2,6.5,1751,1.2,300.9
783,2015-06-06,20.4,11.4,532,29.1,1522,0,6.2,1815,1.4,213.8
783,2015-06-07,21.2,14.4,307,28.3,1334,0,7,1450,1.5,202.5
783,2015-06-08,19.5,15.8,520,24.3,1111,2,3.8,949,.8,101.3
783,2015-06-09,21.8,16.6,535,29.3,1457,0,4.6,1757,.8,247.5
783,2015-06-10,24.1,15.8,439,31.7,1341,0,6.7,1605,1.4,225
783,2015-06-11,22.8,19.2,526,25.8,1335,0,5.1,1050,1.4,78.8
783,2015-06-12,24.5,18.5,551,32.6,1537,0,7,1250,1.6,250.3
783,2015-06-13,23.1,17.9,253,29.6,1432,0,6.7,1751,1.5,140.6
783,2015-06-14,21.2,17.8,453,25.8,1132,38,9.4,1514,1.4,306.6
783,2015-06-15,23.4,20.1,109,29.9,1517,0,5.6,1618,.9,250.3
783,2015-06-16,22.8,19.1,0,30,1559,0,5.7,1654,1.2,306.6
783,2015-06-17,20.9,18,329,24.3,1211,0,5.7,1409,1,191.3
783,2015-06-18,23.6,16.8,516,31,1519,0,6.5,1646,1.2,317.8
783,2015-06-19,23.4,19.1,509,29.8,1511,0,6.3,1704,1.2,289.7
783,2015-06-20,20,18.1,156,23.1,1242,25.5,4.3,1623,.9,146.3
783,2015-06-21,21.9,18.1,15,27,1311,.5,6.4,1839,1.1,196.9
783,2015-06-22,21.9,16.2,251,28.4,1511,0,6.2,1815,1.1,205.3
783,2015-06-23,23.3,16.8,449,30.3,1521,0,5.2,1409,.9,247.5
783,2015-06-24,22.3,19.1,531,26.2,1401,0,3.8,1333,.7,202.5
783,2015-06-25,22,18,305,26.6,1223,21.5,7.4,1654,1.3,84.4
783,2015-06-26,21.6,20.1,1950,24.6,1403,17.5,7.2,1047,1.6,236.3
783,2015-06-27,21.9,18.3,415,25.1,1720,0,5,1544,1,241.9
783,2015-06-28,23.7,18.8,246,31,1559,0,6.1,1757,1.2,219.4
783,2015-06-29,23.8,20.2,535,28.4,1325,0,4.6,1733,1,225
783,2015-06-30,20,18.7,1244,22.9,1035,13.5,5.6,1417,1.1,70.3
783,2015-07-01,21.9,17.3,2358,27.9,1414,0,5.9,1124,1.3,275.6
783,2015-07-02,22.3,15.3,549,29.2,1535,0,5.3,1744,1.1,250.3
783,2015-07-03,22.9,16.9,2354,28.9,1545,0,5.1,1803,1.1,329.1
783,2015-07-04,21.6,15,451,29,1617,0,5.6,1758,1.1,300.9
783,2015-07-05,22.6,16.8,533,28.3,1402,0,5,1634,1,275.6
783,2015-07-06,22.4,17.6,431,27.5,1435,0,4.5,1448,.7,205.3
783,2015-07-07,20.2,18.4,1409,22.4,1013,9,6.1,1422,1.2,81.6
783,2015-07-08,22.1,19.1,1,24.9,1136,14.5,4.9,1114,1.4,61.9
783,2015-07-09,25.2,21.3,254,30.1,1624,24,4.9,307,1.3,56.3
783,2015-07-10,27.6,22.1,530,34.4,1507,0,4.4,1620,1.2,334.7
783,2015-07-11,25.9,23.3,2132,30.8,1225,17.5,5.6,1428,1.6,160.3
783,2015-07-12,25,23.5,1942,27.2,925,22,8.8,1056,3,143.4
783,2015-07-13,23.3,21.4,410,26.9,1542,5,7.8,314,2.3,208.1
783,2015-07-14,25,19.2,531,31.8,1614,0,4.1,1440,.7,270
783,2015-07-15,25.7,22.3,355,31.6,1431,1.5,7,1655,.9,135
783,2015-07-16,25.3,20.8,458,30,1534,0,6.6,952,1.4,81.6
783,2015-07-17,24.6,19.2,559,31.3,1433,0,6,1921,1.4,272.8
783,2015-07-18,24.3,20.9,102,29.4,1323,0,5.1,10,1.2,146.3
783,2015-07-19,26.7,20.9,425,32.8,1340,0,4.8,2026,1,199.7
783,2015-07-20,26.5,23.9,614,31.7,1429,24,4.9,1639,1,281.3
783,2015-07-21,26.4,23.9,652,30,1417,2.5,3.9,2051,.8,205.3
783,2015-07-22,27.4,24,531,32.8,1525,3.5,5.3,1453,1.1,205.3
783,2015-07-23,25.9,24.8,546,28,1640,14.5,6.3,1555,1.6,202.5
783,2015-07-24,25.5,24.8,231,26.5,1908,6.5,7.7,908,1.6,174.4
783,2015-07-25,27.1,22.7,2322,31.8,1501,0,7.9,1517,1.8,199.7
783,2015-07-26,27.2,22.1,329,34.8,1623,0,5.9,1750,1.3,289.7
783,2015-07-27,26.2,22.4,543,31.5,1634,0,5.8,1723,.9,244.7
783,2015-07-28,26,23.6,1359,31.4,1256,8.5,9.2,1349,.9,300.9
783,2015-07-29,28.8,23.4,403,34.9,1358,0,5.7,1351,1.1,216.6
783,2015-07-30,29.3,25.4,2355,35,1438,0,4.8,1532,1.2,194.1
783,2015-07-31,28.6,23.6,246,34.4,1527,0,5.9,1438,1.1,219.4
783,2015-08-01,28.4,23.7,455,34,1505,0,5.9,1509,1.4,250.3
783,2015-08-02,28.6,25.6,418,33.5,1447,0,6.2,1000,1.7,194.1
783,2015-08-03,27.8,22.4,544,34,1451,0,7.2,1408,1.6,194.1
783,2015-08-04,28.2,22.5,248,33.9,1501,0,7,1638,1.7,199.7
783,2015-08-05,28.2,22.6,411,35.1,1436,0,4.8,1019,1.1,202.5
783,2015-08-06,28.4,22.7,528,35.9,1632,0,3.6,1125,.9,50.6
783,2015-08-07,28.2,23.3,511,35.4,1334,1,5.1,1623,1,250.3
783,2015-08-08,27.1,23.8,2326,35,1338,2.5,7.9,1430,1.1,298.1
783,2015-08-09,27,22.9,455,34.1,1442,0,5,1607,.9,309.4
783,2015-08-10,26,21.2,615,32.9,1459,0,5.3,1354,.8,329.1
783,2015-08-11,22.9,19.4,2028,26,1052,21,6.8,2033,1,120.9
783,2015-08-12,23.5,20,312,29.6,1516,1,6.8,144,1.4,95.6
783,2015-08-13,24.8,20.9,517,31.7,1330,0,5.5,1504,.9,267.2
783,2015-08-14,25.2,20.3,208,32,1533,0,4,1422,1,351.6
783,2015-08-15,25.9,20.1,528,32.7,1358,0,5.5,1419,.9,343.1
783,2015-08-16,25.9,21.8,548,30.2,1544,0,4.4,2244,.8,205.3
783,2015-08-17,26.8,21.4,540,33,1458,0,4.8,2218,1,202.5
783,2015-08-18,25.1,21.6,2340,30,1335,0,4,45,1.1,199.7
783,2015-08-19,25.6,20.9,422,30.2,1520,0,5.1,1358,1.1,81.6
783,2015-08-20,23.3,21.7,2302,25.5,1214,8.5,4.3,919,1,53.4
783,2015-08-21,24.2,21,304,30.2,1606,44.5,5.7,1038,1.4,326.3
783,2015-08-22,24.1,20.9,600,27.5,1344,0,3.1,1823,.5,261.6
783,2015-08-23,24.4,22,410,29.4,1449,0,2.9,708,.6,323.4
783,2015-08-24,23.8,21.9,2358,27.1,1328,.5,4.3,1338,1,64.7
783,2015-08-25,22.3,20.7,2354,25.5,1241,9,6.9,1133,1.6,272.8
783,2015-08-26,22.3,17.3,541,28.9,1501,0,5.6,1208,1.1,298.1
783,2015-08-27,22.8,17.3,231,29.1,1406,3,6.7,1353,1.1,210.9
783,2015-08-28,23.3,18.9,2357,30.1,1521,0,5,1637,.9,298.1
783,2015-08-29,22.2,17.9,238,29.7,1553,0,3.8,1401,.8,61.9
783,2015-08-30,23.5,17.8,536,30.2,1339,0,4.8,1657,.9,202.5
783,2015-08-31,24.1,18.5,539,30.8,1541,0,4.7,1339,1,115.3
783,2015-09-01,24.5,20.8,624,30.6,1252,1.5,4.9,1240,1.1,264.4
783,2015-09-02,22.8,19.8,633,29.8,1332,18,7.7,1509,1.2,292.5
783,2015-09-03,22.8,18.9,433,28.8,1502,4.5,6.2,1335,.9,329.1
783,2015-09-04,23.4,17.5,244,31,1410,0,4.5,1644,.9,289.7
783,2015-09-05,22,18.4,2242,26.6,1121,17.5,4.4,1453,1,132.2
